"title","firstname","middlename","lastname","name_suffix","nickname","party","state","district","in_office","gender","phone","fax","website","webform","congress_office","bioguide_id","votesmart_id","fec_id","govtrack_id","crp_id","twitter_id","congresspedia_url","youtube_url","facebook_id","official_rss","senate_class","birthdate"
"Sen","Mike","","Lee","","","R","UT","Junior Seat","1","M","202-224-5444","","http://www.lee.senate.gov/","http://www.lee.senate.gov/public/index.cfm/contact","316 Hart Senate Office Building","L000577","66395","S0UT00165","412495","N00031696","SenMikeLee","http://www.opencongress.org/wiki/Mike_Lee","http://youtube.com/senatormikelee","178081365556898","","III","06/04/1971"
"Rep","Carolyn","B.","Maloney","","","D","NY","14","1","F","202-225-7944","202-225-4709","http://maloney.house.gov/","http://maloney.house.gov/index.php?option=com_email_form&Itemid=73","2332 Rayburn House Office Building","M000087","26978","H2NY14037","400251","N00000078","carolynbmaloney","http://www.opencongress.org/wiki/Carolyn_Maloney","http://www.youtube.com/carolynbmaloney","RepCarolynMaloney","","","02/19/1948"
"Rep","Edward","J.","Markey","","Ed","D","MA","7","1","M","202-225-2836","202-226-0092","http://markey.house.gov/","http://markey.house.gov/index.php?option=com_email_form&Itemid=124","2108 Rayburn House Office Building","M000133","26900","H6MA07101","400253","N00000270","markeymemo","http://www.opencongress.org/wiki/Edward_Markey","http://www.youtube.com/RepMarkey","EdJMarkey","","","07/11/1946"
"Sen","John","Sidney","McCain","III","","R","AZ","Senior Seat","1","M","202-224-2235","202-228-2862","http://www.mccain.senate.gov/","http://www.mccain.senate.gov/public/index.cfm?FuseAction=Contact.ContactForm","241 Russell Senate Office Building","M000303","53270","S6AZ00019","300071","N00006424","SenJohnMcCain","http://www.opencongress.org/wiki/John_McCain","http://www.youtube.com/SenatorJohnMcCain","johnmccain","","III","08/29/1936"
"Rep","Carolyn","","McCarthy","","","D","NY","4","1","F","202-225-5516","202-225-5758","http://carolynmccarthy.house.gov/","http://www.house.gov/writerep","2346 Rayburn House Office Building","M000309","693","H6NY04112","400257","N00001148","RepMcCarthyNY","http://www.opencongress.org/wiki/Carolyn_McCarthy","http://www.youtube.com/CarolynMcCarthy","128261203867188","","","01/05/1944"
"Rep","James","P.","McGovern","","Jim","D","MA","3","1","M","202-225-6101","202-225-5759","http://mcgovern.house.gov/","http://www.house.gov/writerep","438 Cannon House Office Building","M000312","552","H4MA03022","400263","N00000179","RepMcGovern","http://www.opencongress.org/wiki/James_McGovern","http://www.youtube.com/RepJimMcGovern","","","","11/20/1959"
"Sen","Mitch","","McConnell","","","R","KY","Senior Seat","1","M","202-224-2541","202-224-2499","http://www.mcconnell.senate.gov/","http://www.mcconnell.senate.gov/public/index.cfm?p=contact","317 Russell Senate Office Building","M000355","53298","S2KY00012","300072","N00003389","McConnellPress","http://www.opencongress.org/wiki/Mitch_McConnell","http://www.youtube.com/RepublicanLeader","mitchmcconnell","","II","02/20/1942"
"Rep","James","O.","McCrery","III","Jim","R","LA","4","0","M","","","","","","M000388","26881","H8LA04134","400261","N00005414","","http://www.opencongress.org/wiki/James_McCrery","","","","","09/18/1949"
"Rep","James","A.","McDermott","","Jim","D","WA","7","1","M","202-225-3106","202-225-6197","http://mcdermott.house.gov/","http://www.house.gov/mcdermott/contact.shtml","1035 Longworth House Office Building","M000404","27128","H8WA07132","400262","N00009829","RepJimMcDermott","http://www.opencongress.org/wiki/James_McDermott","http://www.youtube.com/RepJimMcDermott","CongressmanJimMcDermott","","","12/28/1936"
"Rep","John","M.","McHugh","","","R","NY","23","0","M","","","","","","M000472","26986","H2NY24036","400264","N00001276","","http://www.opencongress.org/wiki/John_McHugh","http://www.youtube.com/RepJohnMcHugh","","","","09/29/1948"
"Rep","Mike","","McIntyre","","","D","NC","7","1","M","202-225-2731","202-225-5773","http://mcintyre.house.gov/","http://www.house.gov/mcintyre/IMA/issue.htm","2133 Rayburn House Office Building","M000485","153","H8NC07044","400266","N00002356","repmikemcintyre","http://www.opencongress.org/wiki/Mike_McIntyre","http://www.youtube.com/RepMikeMcIntyre","mikemcintyre","","","08/06/1956"
"Rep","Howard","P.","McKeon","","Buck","R","CA","25","1","M","202-225-1956","202-226-0683","http://mckeon.house.gov/","http://mckeon.house.gov/contact.shtml","2184 Rayburn House Office Building","M000508","26755","H2CA25036","400267","N00006882","BuckMcKeon","http://www.opencongress.org/wiki/Howard_McKeon","http://www.youtube.com/BuckMcKeon","BuckMcKeon","","","09/09/1938"
"Rep","Michael","R.","McNulty","","Mike","D","NY","21","0","M","","","","","","M000590","","H8NY23084","400268","N00001214","","http://www.opencongress.org/wiki/Michael_McNulty","","","","","09/16/1947"
"Rep","Martin","Thomas","Meehan","","Marty","D","MA","5","0","M","","","","","","M000627","26987","H2MA05054","400269","N00000205","","http://www.opencongress.org/wiki/Martin_Meehan","","","","","12/30/1956"
"Sen","Robert","","Menendez","","","D","NJ","Junior Seat","1","M","202-224-4744","202-228-2197","http://menendez.senate.gov/","http://menendez.senate.gov/contact/","528 Hart Senate Office Building","M000639","26961","H2NJ13075","400272","N00000699","SenatorMenendez","http://www.opencongress.org/wiki/Robert_Menendez","http://www.youtube.com/SenatorMenendezNJ","senatormenendez","","I","01/01/1954"
"Rep","John","L.","Mica","","","R","FL","7","1","M","202-225-4035","202-226-0821","http://mica.house.gov/","http://www.house.gov/mica/messageform.shtml","2187 Rayburn House Office Building","M000689","26805","H2FL08055","400273","N00002793","","http://www.opencongress.org/wiki/John_Mica","http://www.youtube.com/repjohnmica","JohnMica","","","01/27/1943"
"Sen","Barbara","A.","Mikulski","","","D","MD","Senior Seat","1","F","202-224-4654","202-224-8858","http://www.mikulski.senate.gov/","http://www.mikulski.senate.gov/contact/","503 Hart Senate Office Building","M000702","53304","S6MD00140","300073","N00001945","senatorbarb","http://www.opencongress.org/wiki/Barbara_Mikulski","http://www.youtube.com/SenatorMikulski","senatorbarb","","III","07/20/1936"
"Rep","Juanita","","Millender-McDonald","","","D","CA","37","0","F","","","","","","M000714","","H6CA37222","400275","N00006811","","http://www.opencongress.org/wiki/Juanita_Millender-McDonald","","","","","09/07/1938"
"Rep","George","","Miller","","","D","CA","7","1","M","202-225-2095","202-225-5609","http://georgemiller.house.gov/","http://georgemiller.house.gov/contactus/2007/08/post_1.html","2205 Rayburn House Office Building","M000725","26734","H6CA07043","400278","N00007390","askgeorge","http://www.opencongress.org/wiki/George_Miller","http://www.youtube.com/RepGeorgeMiller","repgeorgemiller","","","05/17/1945"
"Rep","Alan","Bowlby","Mollohan","","","D","WV","1","0","M","","","","","","M000844","27130","H2WV01029","400281","N00002214","","http://www.opencongress.org/wiki/Alan_Mollohan","","","","","05/14/1943"
"Rep","James","P.","Moran","Jr.","Jim","D","VA","8","1","M","202-225-4376","202-225-0017","http://www.moran.house.gov","http://moran.house.gov/zipauth.shtml","2239 Rayburn House Office Building","M000933","27118","H0VA08040","400283","N00002083","Jim_Moran","http://www.opencongress.org/wiki/James_Moran","http://www.youtube.com/RepJamesPMoran","RepJimMoran","","","05/16/1945"
"Sen","Jerry","","Moran","","","R","KS","Junior Seat","1","M","202-224-6521","","http://www.moran.senate.gov","http://www.moran.senate.gov/public/index.cfm?p=e-mail-jerry","354 Russell Senate Office Building","M000934","542","H6KS01096","400284","N00005282","JerryMoran","http://www.opencongress.org/wiki/Jerry_Moran","http://www.youtube.com/CongressJerryMoran","jerrymoran","","III","05/29/1954"
"Sen","Patty","","Murray","","","D","WA","Senior Seat","1","F","202-224-2621","202-224-0238","http://www.murray.senate.gov/","http://www.murray.senate.gov/email/index.cfm","448 Russell Senate Office Building","M001111","53358","S2WA00189","300076","N00007876","pattymurray","http://www.opencongress.org/wiki/Patty_Murray","http://www.youtube.com/SenatorPattyMurray","pattymurray","","III","10/11/1950"
"Rep","John","P.","Murtha","","Jack","D","PA","12","0","M","","","","","","M001120","27048","H6PA12030","400286","N00001408","","http://www.opencongress.org/wiki/John_Murtha","http://www.youtube.com/JohnMurtha","","","","06/17/1932"
"Rep","Sue","W.","Myrick","","","R","NC","9","1","F","202-225-1976","202-225-3389","http://myrick.house.gov/","http://myrick.house.gov/zipauth.shtml","230 Cannon House Office Building","M001134","21789","H4NC09106","400288","N00002327","SueMyrick","http://www.opencongress.org/wiki/Sue_Myrick","http://www.youtube.com/SueMyrickNC09","SueMyrickNC","","","08/01/1941"
"Rep","Gregory","W.","Meeks","","","D","NY","6","1","M","202-225-3461","202-226-4169","http://house.gov/meeks/","http://www.house.gov/meeks/contactform_zipcheck.shtml","2234 Rayburn House Office Building","M001137","4360","H8NY06048","400271","N00001171","GregoryMeeks","http://www.opencongress.org/wiki/Gregory_Meeks","","gregory.meeks","","","09/25/1953"
"Rep","Donald","A.","Manzullo","","Don","R","IL","16","1","M","202-225-5676","202-225-5284","http://manzullo.house.gov/","http://manzullo.house.gov/zipauth.aspx","2228 Rayburn House Office Building","M001138","26843","H0IL16085","400252","N00004905","donmanzullo","http://www.opencongress.org/wiki/Donald_Manzullo","http://www.youtube.com/repmanzullo","donmanzullo","","","03/24/1944"
"Rep","Gary","G.","Miller","","","R","CA","42","1","M","202-225-3201","202-226-6962","http://garymiller.house.gov/","http://garymiller.house.gov/Contact/","2349 Rayburn House Office Building","M001139","8346","H8CA41063","400277","N00006954","repgarymiller","http://www.opencongress.org/wiki/Gary_Miller","http://www.youtube.com/GaryGMiller","RepGaryMiller","","","10/16/1948"
"Rep","Dennis","","Moore","","","D","KS","3","0","M","","","","","","M001140","18662","H8KS03049","400282","N00005233","","http://www.opencongress.org/wiki/Dennis_Moore","http://www.youtube.com/RepDennisMoore","","","","11/08/1945"
"Rep","Jim","","Matheson","","","D","UT","2","1","M","202-225-3011","202-225-5638","http://matheson.house.gov/","https://forms.house.gov/matheson/contact.shtml","2434 Rayburn House Office Building","M001142","50722","H0UT02096","400255","N00009753","RepJimMatheson","http://www.opencongress.org/wiki/Jim_Matheson","http://www.youtube.com/RepJimMatheson","131888123517015","","","03/21/1960"
"Rep","Betty","","McCollum","","","D","MN","4","1","F","202-225-6631","202-225-1968","http://mccollum.house.gov/","http://www.mccollum.house.gov/index.asp?Type=NONE&SEC={AC61FD79-AD5F-440D-A7F0-555B12349E5B}","1714 Longworth House Office Building","M001143","3812","H0MN04049","400259","N00012942","BettyMcCollum04","http://www.opencongress.org/wiki/Betty_McCollum","http://www.youtube.com/BMcCollum04","","","","07/12/1954"
"Rep","Jeff","","Miller","","","R","FL","1","1","M","202-225-4136","202-225-3414","http://jeffmiller.house.gov/","http://jeffmiller.house.gov/index.cfm?FuseAction=Contact.Home","2416 Rayburn House Office Building","M001144","17276","H2FL01100","400279","N00013846","CongJeffMiller","http://www.opencongress.org/wiki/Jeff_Miller","http://www.youtube.com/RepJeffMiller","66367876671","","","06/27/1959"
"Rep","James","","Marshall","","Jim","D","GA","8","0","M","","","","","","M001146","31916","H0GA08032","400254","N00009635","","http://www.opencongress.org/wiki/James_Marshall","http://www.youtube.com/RepJimMarshall","","","","03/31/1948"
"Rep","Thaddeus","G.","McCotter","","Thad","R","MI","11","1","M","202-225-8171","202-225-2667","http://mccotter.house.gov/","http://mccotter.house.gov/HoR/MI11/Contact/Office+Contact+Information/Zipcode+Authentication+Page.htm","2243 Rayburn House Office Building","M001147","19847","H2MI00037","400260","N00013808","ThadMcCotter","http://www.opencongress.org/wiki/Thaddeus_McCotter","http://www.youtube.com/RepMcCotter","thaddeusmccotter","","","08/22/1965"
"Rep","Kendrick","B.","Meek","Sr.","","D","FL","17","0","M","","","","","","M001148","8092","H2FL17056","400270","N00025692","kendrickbmeek","http://www.opencongress.org/wiki/Kendrick_Meek","http://www.youtube.com/KendrickBMeek","","","","09/06/1966"
"Rep","Michael","H.","Michaud","","Mike","D","ME","2","1","M","202-225-6306","202-225-2943","http://michaud.house.gov/","https://forms.house.gov/michaud/webforms/issue_subscribe.htm","1724 Longworth House Office Building","M001149","6582","H2ME02097","400274","N00024770","RepMikeMichaud","http://www.opencongress.org/wiki/Michael_Michaud","http://www.youtube.com/repmikemichaud","131279995382","","","01/18/1955"
"Rep","Candice","S.","Miller","","","R","MI","10","1","F","202-225-2106","202-226-1169","http://candicemiller.house.gov/","http://candicemiller.house.gov/Contact.aspx","1034 Longworth House Office Building","M001150","2062","H6MI12181","400276","N00009795","CandiceMiller","http://www.opencongress.org/wiki/Candice_Miller","http://www.youtube.com/candicemi10","CongresswomanCandiceMiller","","","05/07/1954"
"Rep","Tim","","Murphy","","","R","PA","18","1","M","202-225-2301","202-225-1844","http://murphy.house.gov/","http://murphy.house.gov/Contact/zipauth.htm","322 Cannon House Office Building","M001151","9794","H2PA18143","400285","N00024992","RepTimMurphy","http://www.opencongress.org/wiki/Tim_Murphy","http://www.youtube.com/TimMurphyPA18","105769762798552","","","09/11/1952"
"Rep","Marilyn","N.","Musgrave","","","R","CO","4","0","F","","","","","","M001152","2703","H2CO04045","400287","N00025054","","http://www.opencongress.org/wiki/Marilyn_Musgrave","","","","","01/27/1949"
"Sen","Lisa","A.","Murkowski","","","R","AK","Senior Seat","1","F","202-224-6665","202-224-5301","http://www.murkowski.senate.gov/","http://www.murkowski.senate.gov/public/index.cfm?p=Contact","709 Hart Senate Office Building","M001153","15841","S4AK00099","300075","N00026050","lisamurkowski","http://www.opencongress.org/wiki/Lisa_Murkowski","http://www.youtube.com/SenatorMurkowski","SenLisaMurkowski","","III","05/22/1957"
"Rep","Ralph","Bradley","Miller","","Brad","D","NC","13","1","M","202-225-3032","202-225-0181","http://bradmiller.house.gov/","http://bradmiller.house.gov/?sectionid=17&sectiontree=9,17","1127 Longworth House Office Building","M001154","10205","H2NC13029","400280","N00025093","RepBradMiller","http://www.opencongress.org/wiki/Ralph_Miller","http://www.youtube.com/MillerNC13","repbradmiller","","","05/19/1953"
"Rep","Connie","","Mack","IV","","R","FL","14","1","M","202-225-2536","202-226-0439","http://mack.house.gov/","http://mack.house.gov/index.cfm?FuseAction=ContactConnie.ContactForm","115 Cannon House Office Building","M001155","53996","H4FL14059","400622","N00026425","RepConnieMack","http://www.opencongress.org/wiki/Connie_Mack","http://www.youtube.com/RepConnieMack","RepConnieMack","","","08/12/1967"
"Rep","Patrick","T.","McHenry","","","R","NC","10","1","M","202-225-2576","202-225-0316","http://mchenry.house.gov/","http://mchenry.house.gov/zipauth.htm","224 Cannon House Office Building","M001156","21031","H4NC10047","400644","N00026627","PatrickMcHenry","http://www.opencongress.org/wiki/Patrick_McHenry","http://www.youtube.com/CongressmanMcHenry","CongressmanMcHenry","","","10/22/1975"
"Rep","Michael","T.","McCaul","","","R","TX","10","1","M","202-225-2401","202-225-5955","http://mccaul.house.gov/","http://www.house.gov/writerep","131 Cannon House Office Building","M001157","49210","H4TX10093","400654","N00026460","McCaulPressShop","http://www.opencongress.org/wiki/Michael_McCaul","http://www.youtube.com/MichaelTMcCaul","michaeltmccaul","","","01/14/1962"
"Rep","Kenny","E.","Marchant","","","R","TX","24","1","M","202-225-6605","202-225-0074","http://marchant.house.gov/","http://marchant.house.gov/emailkenny.shtml","1110 Longworth House Office Building","M001158","5549","H4TX24094","400656","N00026710","RepKenMarchant","http://www.opencongress.org/wiki/Kenny_Marchant","http://www.youtube.com/RepKennyMarchant","RepKennyMarchant","","","02/23/1951"
